Company Name,Full Address,Activities,Company ID,Start Date,See Also,Number of Employees,Turnover,Last Year
CARDINAL HEALTH BELGIUM 505,"Leonardo da Vincilaan 19A, 1831 Machelen (Brab.), Belgium","46460, 46460",633508483,2015-07-03,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=633508483, databe: https://data.be/en/company/0633508483, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0633508483&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0633508483, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=633508483, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0633508483, kbodata: http://data.kbodata.be/organisation/0633_508_483, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0633508483, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0633508483, opencorporates: https://opencorporates.com/companies/be/0633508483, opencorporatesapi: https://api.opencorporates.com/companies/be/0633508483, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0633508483, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0633508483, trendstop: http://trendstop.knack.be/en/detail/0633508483, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0633508483",12,10560.81,2023.0
INTUITIVE SURGICAL,"Keizer Karellaan 584, 1082 Sint-Agatha-Berchem, Belgium","46460, 46460, 70210, 73110, 82990",895042952,2008-01-18,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=895042952, databe: https://data.be/en/company/0895042952, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0895042952&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0895042952, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=895042952, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0895042952, kbodata: http://data.kbodata.be/organisation/0895_042_952, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0895042952, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0895042952, opencorporates: https://opencorporates.com/companies/be/0895042952, opencorporatesapi: https://api.opencorporates.com/companies/be/0895042952, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0895042952, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0895042952, trendstop: http://trendstop.knack.be/en/detail/0895042952, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0895042952",27,9391.292,2022.0
POLLET MEDICAL GROUP,"Brouwerijstraat 14, 8680 Koekelare, Belgium","70100, 46460, 62020, 62030, 70220, 71209",718614107,2019-01-14,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=718614107, databe: https://data.be/en/company/0718614107, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0718614107&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0718614107, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=718614107, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0718614107, kbodata: http://data.kbodata.be/organisation/0718_614_107, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0718614107, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0718614107, opencorporates: https://opencorporates.com/companies/be/0718614107, opencorporatesapi: https://api.opencorporates.com/companies/be/0718614107, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0718614107, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0718614107, trendstop: http://trendstop.knack.be/en/detail/0718614107, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0718614107",n.b.,768.096,2022.0
VYGON,"Haachtsesteenweg 1650, 1130 Brussel, Belgium","46460, 46460, 51460, 51460",414130513,1974-05-02,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=414130513, databe: https://data.be/en/company/0414130513, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0414130513&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0414130513, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=414130513, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0414130513, kbodata: http://data.kbodata.be/organisation/0414_130_513, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0414130513, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0414130513, opencorporates: https://opencorporates.com/companies/be/0414130513, opencorporatesapi: https://api.opencorporates.com/companies/be/0414130513, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0414130513, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0414130513, trendstop: http://trendstop.knack.be/en/detail/0414130513, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0414130513",20,8148.503,2022.0
MEDECO,"Avenue des Chasseurs 19, 1410 Waterloo, Belgium",,417153151,1976-12-29,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=417153151, databe: https://data.be/en/company/0417153151, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0417153151&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0417153151, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=417153151, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0417153151, kbodata: http://data.kbodata.be/organisation/0417_153_151, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0417153151, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0417153151, opencorporates: https://opencorporates.com/companies/be/0417153151, opencorporatesapi: https://api.opencorporates.com/companies/be/0417153151, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0417153151, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0417153151, trendstop: http://trendstop.knack.be/en/detail/0417153151, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0417153151",7,6247.436,2022.0
JOHNSON & JOHNSON CONSUMER,No result,No activities found,No ID,No Start Date,No See Also Info,60,0,2022.0
BESINS HEALTHCARE,"Washingtonstraat 80, 1050 Elsene, Belgium","64200, 46460, 74142, 65231, 65231",473343667,2000-11-24,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=473343667, databe: https://data.be/en/company/0473343667, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0473343667&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0473343667, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=473343667, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0473343667, kbodata: http://data.kbodata.be/organisation/0473_343_667, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0473343667, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0473343667, opencorporates: https://opencorporates.com/companies/be/0473343667, opencorporatesapi: https://api.opencorporates.com/companies/be/0473343667, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0473343667, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0473343667, trendstop: http://trendstop.knack.be/en/detail/0473343667, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0473343667",8,4894.082,2021.0
VIATRIS HEALTHCARE,No result,No activities found,No ID,No Start Date,No See Also Info,n.b.,149.993,2022.0
ABC DENTAL AND PHARMACEUTICAL CONSULTANCY,"Venecoweg 20A, 9810 Nazareth, Belgium","46460, 51460",442286247,1990-10-19,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=442286247, databe: https://data.be/en/company/0442286247, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0442286247&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0442286247, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=442286247, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0442286247, kbodata: http://data.kbodata.be/organisation/0442_286_247, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0442286247, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0442286247, opencorporates: https://opencorporates.com/companies/be/0442286247, opencorporatesapi: https://api.opencorporates.com/companies/be/0442286247, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0442286247, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0442286247, trendstop: http://trendstop.knack.be/en/detail/0442286247, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0442286247",n.b.,0,2022.0
NOVITAN,"Evolis(Kor) 29, 8500 Kortrijk, Belgium","46460, 46460, 51460, 51460",446988767,1992-03-30,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=446988767, databe: https://data.be/en/company/0446988767, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0446988767&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0446988767, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=446988767, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0446988767, kbodata: http://data.kbodata.be/organisation/0446_988_767, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0446988767, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0446988767, opencorporates: https://opencorporates.com/companies/be/0446988767, opencorporatesapi: https://api.opencorporates.com/companies/be/0446988767, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0446988767, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0446988767, trendstop: http://trendstop.knack.be/en/detail/0446988767, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0446988767",11,n.b.,2022.0
ANDOCOR,"Kruisblok 9, 2320 Hoogstraten, Belgium","32500, 46460, 51460, 33102",458952035,1996-10-04,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=458952035, databe: https://data.be/en/company/0458952035, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0458952035&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0458952035, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=458952035, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0458952035, kbodata: http://data.kbodata.be/organisation/0458_952_035, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0458952035, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0458952035, opencorporates: https://opencorporates.com/companies/be/0458952035, opencorporatesapi: https://api.opencorporates.com/companies/be/0458952035, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0458952035, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0458952035, trendstop: http://trendstop.knack.be/en/detail/0458952035, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0458952035",31,n.b.,2023.0
VIATRIS GX,No result,No activities found,No ID,No Start Date,No See Also Info,n.b.,12.885,2022.0
FLEN HEALTH PHARMA,"Blauwesteenstraat 87, 2550 Kontich, Belgium","21201, 46460, 47740, 47750, 51460, 52320, 52330, 24421",473295959,2000-11-17,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=473295959, databe: https://data.be/en/company/0473295959, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0473295959&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0473295959, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=473295959, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0473295959, kbodata: http://data.kbodata.be/organisation/0473_295_959, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0473295959, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0473295959, opencorporates: https://opencorporates.com/companies/be/0473295959, opencorporatesapi: https://api.opencorporates.com/companies/be/0473295959, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0473295959, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0473295959, trendstop: http://trendstop.knack.be/en/detail/0473295959, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0473295959",39,n.b.,2022.0
EON DENTAL,"Mechelsesteenweg 271, 2018 Antwerpen, Belgium",46460,629706875,2015-04-30,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=629706875, databe: https://data.be/en/company/0629706875, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0629706875&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0629706875, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=629706875, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0629706875, kbodata: http://data.kbodata.be/organisation/0629_706_875, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0629706875, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0629706875, opencorporates: https://opencorporates.com/companies/be/0629706875, opencorporatesapi: https://api.opencorporates.com/companies/be/0629706875, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0629706875, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0629706875, trendstop: http://trendstop.knack.be/en/detail/0629706875, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0629706875",n.b.,n.b.,2021.0
ARGENX BENELUX,No result,No activities found,No ID,No Start Date,No See Also Info,n.b.,0,2022.0
LINVATEC BELGIUM,"W.A. Mozartlaan 3, 1620 Drogenbos, Belgium","46460, 46460, 51460, 51460",471726242,2000-04-18,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=471726242, databe: https://data.be/en/company/0471726242, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0471726242&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0471726242, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=471726242, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0471726242, kbodata: http://data.kbodata.be/organisation/0471_726_242, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0471726242, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0471726242, opencorporates: https://opencorporates.com/companies/be/0471726242, opencorporatesapi: https://api.opencorporates.com/companies/be/0471726242, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0471726242, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0471726242, trendstop: http://trendstop.knack.be/en/detail/0471726242, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0471726242",2,0,2021.0
DE SOUTTER MEDICAL,"Weston Road, Aston Clinton -, HP22 5WF Buckinghamshire, Belgium","46460, 46460",836873834,2011-06-01,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=836873834, databe: https://data.be/en/company/0836873834, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0836873834&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0836873834, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=836873834, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0836873834, kbodata: http://data.kbodata.be/organisation/0836_873_834, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0836873834, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0836873834, opencorporates: https://opencorporates.com/companies/be/0836873834, opencorporatesapi: https://api.opencorporates.com/companies/be/0836873834, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0836873834, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0836873834, trendstop: http://trendstop.knack.be/en/detail/0836873834, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0836873834",n.b.,n.b.,2021.0
